Sample Point Name,sampleDate,dailyStage (m),dailyVolume (ML/day),qualityCode,Comments
LK2DS_316km,13/08/2015 09:00:12,3.186,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/08/2015 09:00:12,3.187,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/08/2015 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/08/2015 09:00:12,3.190,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/08/2015 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/08/2015 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/08/2015 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/08/2015 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/08/2015 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/08/2015 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/08/2015 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/08/2015 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/08/2015 09:00:12,3.196,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/08/2015 09:00:12,3.196,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/08/2015 09:00:12,3.173,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/08/2015 09:00:12,3.171,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/08/2015 09:00:12,3.174,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/08/2015 09:00:12,3.172,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,31/08/2015 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/09/2015 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/09/2015 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/09/2015 09:00:12,3.203,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/09/2015 09:00:12,3.230,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/09/2015 09:00:12,3.229,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/09/2015 09:00:12,3.215,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/09/2015 09:00:12,3.197,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/09/2015 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/09/2015 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/09/2015 09:00:12,3.174,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/09/2015 09:00:12,3.161,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/09/2015 09:00:12,3.153,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/09/2015 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/09/2015 09:00:12,3.177,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/09/2015 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/09/2015 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/09/2015 09:00:12,3.186,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/09/2015 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/09/2015 09:00:12,3.208,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/09/2015 09:00:12,3.214,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/09/2015 09:00:12,3.225,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/09/2015 09:00:12,3.250,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/09/2015 09:00:12,3.264,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/09/2015 09:00:12,3.249,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/09/2015 09:00:12,3.224,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/09/2015 09:00:12,3.213,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/09/2015 09:00:12,3.197,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/09/2015 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/09/2015 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/09/2015 09:00:12,3.196,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/10/2015 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/10/2015 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/10/2015 09:00:12,3.165,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/10/2015 09:00:12,3.157,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/10/2015 09:00:12,3.163,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/10/2015 09:00:12,3.162,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/10/2015 09:00:12,3.194,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/10/2015 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/10/2015 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/10/2015 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/10/2015 09:00:12,3.205,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/10/2015 09:00:12,3.223,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/10/2015 09:00:12,3.230,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/10/2015 09:00:12,3.228,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/10/2015 09:00:12,3.206,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/10/2015 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/10/2015 09:00:12,3.222,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/10/2015 09:00:12,3.223,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/10/2015 09:00:12,3.206,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/10/2015 09:00:12,3.202,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/10/2015 09:00:12,3.207,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/10/2015 09:00:12,3.229,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/10/2015 09:00:12,3.229,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/10/2015 09:00:12,3.217,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/10/2015 09:00:12,3.202,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/10/2015 09:00:12,3.206,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/10/2015 09:00:12,3.222,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/10/2015 09:00:12,3.207,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/10/2015 09:00:12,3.205,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/10/2015 09:00:12,3.203,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,31/10/2015 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/11/2015 09:00:12,3.198,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/11/2015 09:00:12,3.202,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/11/2015 09:00:12,3.211,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/11/2015 09:00:12,3.217,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/11/2015 09:00:12,3.270,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/11/2015 09:00:12,3.264,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/11/2015 09:00:12,3.250,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/11/2015 09:00:12,3.235,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/11/2015 09:00:12,3.209,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/11/2015 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/11/2015 09:00:12,3.198,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/11/2015 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/11/2015 09:00:12,3.159,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/11/2015 09:00:12,3.159,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/11/2015 09:00:12,3.152,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/11/2015 09:00:12,3.137,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/11/2015 09:00:12,3.126,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/11/2015 09:00:12,3.126,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/11/2015 09:00:12,3.132,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/11/2015 09:00:12,3.152,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/11/2015 09:00:12,3.168,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/11/2015 09:00:12,3.171,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/11/2015 09:00:12,3.154,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/11/2015 09:00:12,3.147,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/11/2015 09:00:12,3.131,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/11/2015 09:00:12,3.104,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/11/2015 09:00:12,3.137,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/11/2015 09:00:12,3.149,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/11/2015 09:00:12,3.147,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/11/2015 09:00:12,3.138,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/12/2015 09:00:12,3.131,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/12/2015 09:00:12,3.161,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/12/2015 09:00:12,3.182,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/12/2015 09:00:12,3.173,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/12/2015 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/12/2015 09:00:12,3.168,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/12/2015 09:00:12,3.173,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/12/2015 09:00:12,3.172,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/12/2015 09:00:12,3.168,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/12/2015 09:00:12,3.154,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/12/2015 09:00:12,3.145,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/12/2015 09:00:12,3.162,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/12/2015 09:00:12,3.171,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/12/2015 09:00:12,3.173,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/12/2015 09:00:12,3.182,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/12/2015 09:00:12,3.194,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/12/2015 09:00:12,3.178,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/12/2015 09:00:12,3.154,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/12/2015 09:00:12,3.150,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/12/2015 09:00:12,3.145,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/12/2015 09:00:12,3.161,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/12/2015 09:00:12,3.167,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/12/2015 09:00:12,3.173,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/12/2015 09:00:12,3.176,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/12/2015 09:00:12,3.171,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/12/2015 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/12/2015 09:00:12,3.208,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/12/2015 09:00:12,3.211,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/12/2015 09:00:12,3.210,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/12/2015 09:00:12,3.190,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,31/12/2015 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/01/2016 09:00:12,3.165,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/01/2016 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/01/2016 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/01/2016 09:00:12,3.184,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/01/2016 09:00:12,3.183,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/01/2016 09:00:12,3.191,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/01/2016 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/01/2016 09:00:12,3.193,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/01/2016 09:00:12,3.178,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/01/2016 09:00:12,3.162,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/01/2016 09:00:12,3.148,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/01/2016 09:00:12,3.155,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/01/2016 09:00:12,3.153,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/01/2016 09:00:12,3.164,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/01/2016 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/01/2016 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/01/2016 09:00:12,3.182,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/01/2016 09:00:12,3.175,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/01/2016 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/01/2016 09:00:12,3.164,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/01/2016 09:00:12,3.157,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/01/2016 09:00:12,3.156,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/01/2016 09:00:12,3.175,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/01/2016 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/01/2016 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/01/2016 09:00:12,3.210,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/01/2016 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/01/2016 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/01/2016 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,30/01/2016 09:00:12,3.170,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,31/01/2016 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/02/2016 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/02/2016 09:00:12,3.179,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/02/2016 09:00:12,3.176,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/02/2016 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/02/2016 09:00:12,3.207,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/02/2016 09:00:12,3.186,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/02/2016 09:00:12,3.166,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/02/2016 09:00:12,3.160,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/02/2016 09:00:12,3.174,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/02/2016 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/02/2016 09:00:12,3.191,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/02/2016 09:00:12,3.199,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/02/2016 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/02/2016 09:00:12,3.202,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/02/2016 09:00:12,3.203,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/02/2016 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/02/2016 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/02/2016 09:00:12,3.191,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/02/2016 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/02/2016 09:00:12,3.193,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/02/2016 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/02/2016 09:00:12,3.179,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/02/2016 09:00:12,3.179,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/02/2016 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/02/2016 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/02/2016 09:00:12,3.187,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,27/02/2016 09:00:12,3.197,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,28/02/2016 09:00:12,3.200,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,29/02/2016 09:00:12,3.199,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,01/03/2016 09:00:12,3.190,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,02/03/2016 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,03/03/2016 09:00:12,3.197,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,04/03/2016 09:00:12,3.197,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,05/03/2016 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,06/03/2016 09:00:12,3.185,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,07/03/2016 09:00:12,3.181,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,08/03/2016 09:00:12,3.186,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,09/03/2016 09:00:12,3.169,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,10/03/2016 09:00:12,3.184,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,11/03/2016 09:00:12,3.198,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,12/03/2016 09:00:12,3.199,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,13/03/2016 09:00:12,3.201,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,14/03/2016 09:00:12,3.192,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,15/03/2016 09:00:12,3.195,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,16/03/2016 09:00:12,3.188,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,17/03/2016 09:00:12,3.175,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,18/03/2016 09:00:12,3.172,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,19/03/2016 09:00:12,3.184,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,20/03/2016 09:00:12,3.182,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,21/03/2016 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,22/03/2016 09:00:12,3.177,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,23/03/2016 09:00:12,3.167,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,24/03/2016 09:00:12,3.180,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,25/03/2016 09:00:12,3.184,0,5,No discharge at this sample point (1 Good)
LK2DS_316km,26/03/2016 09:00:12,3.190,0,5,No discharge at this sample point (1 Good)
